,figi,interval,o,c,h,l,v,time
3922,BBG0056JW5G6,15min,131.81,131.96,132.24,131.74,31637,2021-09-15T19:45:00+00:00
3923,BBG0056JW5G6,15min,132.03,132.34,132.43,132.03,143,2021-09-15T20:00:00+00:00
3924,BBG0056JW5G6,15min,132.03,132.03,132.03,132.03,1,2021-09-15T20:15:00+00:00
3925,BBG0056JW5G6,15min,132.05,132.1,132.1,132.05,14,2021-09-15T20:30:00+00:00
3926,BBG0056JW5G6,15min,132.03,131.91,132.12,131.91,44,2021-09-15T20:45:00+00:00
3927,BBG0056JW5G6,15min,132.03,132.35,132.38,132.03,108,2021-09-15T21:00:00+00:00
3928,BBG0056JW5G6,15min,132.1,132.33,132.33,131.85,20,2021-09-15T21:15:00+00:00
3929,BBG0056JW5G6,15min,131.85,131.85,131.85,131.85,2,2021-09-15T21:30:00+00:00
3930,BBG0056JW5G6,15min,132.03,132.1,132.34,132.03,15,2021-09-15T21:45:00+00:00
3931,BBG0056JW5G6,15min,132.2,132.2,132.2,132.2,10,2021-09-15T22:00:00+00:00
3932,BBG0056JW5G6,15min,132.39,132.1,132.39,132.1,9,2021-09-15T22:15:00+00:00
3933,BBG0056JW5G6,15min,134.53,132.97,134.53,132.39,6,2021-09-16T07:00:00+00:00
3934,BBG0056JW5G6,15min,133.1,133.31,133.31,133.0,4,2021-09-16T07:15:00+00:00
3935,BBG0056JW5G6,15min,133.45,134.54,135.0,133.26,19,2021-09-16T07:30:00+00:00
3936,BBG0056JW5G6,15min,133.71,134.95,134.95,133.71,13,2021-09-16T07:45:00+00:00
3937,BBG0056JW5G6,15min,134.65,132.5,134.65,131.9,17,2021-09-16T08:00:00+00:00
3938,BBG0056JW5G6,15min,134.66,133.81,134.66,133.19,19,2021-09-16T08:15:00+00:00
3939,BBG0056JW5G6,15min,132.05,133.69,133.98,132.05,4,2021-09-16T08:30:00+00:00
3940,BBG0056JW5G6,15min,133.3,132.09,133.3,131.38,35,2021-09-16T08:45:00+00:00
3941,BBG0056JW5G6,15min,132.04,132.01,132.34,132.01,3,2021-09-16T09:00:00+00:00
3942,BBG0056JW5G6,15min,132.01,132.3,132.32,132.0,4,2021-09-16T09:15:00+00:00
3943,BBG0056JW5G6,15min,132.25,132.25,132.25,132.25,1,2021-09-16T09:30:00+00:00
3944,BBG0056JW5G6,15min,132.02,132.04,132.04,132.02,3,2021-09-16T09:45:00+00:00
3945,BBG0056JW5G6,15min,132.05,132.0,132.05,132.0,6,2021-09-16T10:00:00+00:00
3946,BBG0056JW5G6,15min,132.16,132.0,132.16,132.0,15,2021-09-16T10:15:00+00:00
3947,BBG0056JW5G6,15min,132.17,132.17,132.17,132.17,10,2021-09-16T10:30:00+00:00
3948,BBG0056JW5G6,15min,131.78,132.09,132.13,131.78,20,2021-09-16T10:45:00+00:00
3949,BBG0056JW5G6,15min,132.1,133.28,133.28,132.1,4,2021-09-16T11:00:00+00:00
3950,BBG0056JW5G6,15min,131.92,132.02,132.03,131.92,15,2021-09-16T11:15:00+00:00
3951,BBG0056JW5G6,15min,132.02,131.5,132.02,131.28,105,2021-09-16T11:30:00+00:00
3952,BBG0056JW5G6,15min,131.39,131.24,131.79,131.24,114,2021-09-16T11:45:00+00:00
3953,BBG0056JW5G6,15min,131.53,131.8,131.8,131.2,114,2021-09-16T12:00:00+00:00
3954,BBG0056JW5G6,15min,131.8,131.74,131.8,131.11,69,2021-09-16T12:15:00+00:00
3955,BBG0056JW5G6,15min,131.11,131.07,131.2,131.07,65,2021-09-16T12:30:00+00:00
3956,BBG0056JW5G6,15min,131.15,131.34,131.34,131.15,32,2021-09-16T12:45:00+00:00
3957,BBG0056JW5G6,15min,131.34,131.11,131.34,131.11,16,2021-09-16T13:00:00+00:00
3958,BBG0056JW5G6,15min,131.34,131.35,131.8,131.34,65,2021-09-16T13:15:00+00:00
3959,BBG0056JW5G6,15min,131.7,135.7,136.04,131.7,32061,2021-09-16T13:30:00+00:00
3960,BBG0056JW5G6,15min,135.81,135.16,136.5,134.55,41061,2021-09-16T13:45:00+00:00
3961,BBG0056JW5G6,15min,135.25,135.26,135.99,134.93,14418,2021-09-16T14:00:00+00:00
3962,BBG0056JW5G6,15min,134.95,134.72,135.13,134.23,10767,2021-09-16T14:15:00+00:00
3963,BBG0056JW5G6,15min,134.59,134.99,135.0,134.05,14059,2021-09-16T14:30:00+00:00
3964,BBG0056JW5G6,15min,135.1,134.68,135.59,134.62,9793,2021-09-16T14:45:00+00:00
3965,BBG0056JW5G6,15min,134.57,134.8,135.05,134.56,8077,2021-09-16T15:00:00+00:00
3966,BBG0056JW5G6,15min,134.74,134.75,134.83,134.37,8460,2021-09-16T15:15:00+00:00
3967,BBG0056JW5G6,15min,134.69,134.73,135.01,134.46,6888,2021-09-16T15:30:00+00:00
3968,BBG0056JW5G6,15min,134.66,135.0,135.0,134.66,8521,2021-09-16T15:45:00+00:00
3969,BBG0056JW5G6,15min,135.0,135.09,135.15,134.77,5881,2021-09-16T16:00:00+00:00
3970,BBG0056JW5G6,15min,134.97,134.2,134.97,134.17,6732,2021-09-16T16:15:00+00:00
3971,BBG0056JW5G6,15min,134.25,134.6,134.77,134.21,6574,2021-09-16T16:30:00+00:00
3972,BBG0056JW5G6,15min,134.57,134.67,134.85,134.3,10979,2021-09-16T16:45:00+00:00
3973,BBG0056JW5G6,15min,134.65,134.6,134.73,134.35,5150,2021-09-16T17:00:00+00:00
3974,BBG0056JW5G6,15min,134.67,134.73,134.81,134.47,5478,2021-09-16T17:15:00+00:00
3975,BBG0056JW5G6,15min,134.72,134.81,134.82,134.53,5555,2021-09-16T17:30:00+00:00
3976,BBG0056JW5G6,15min,134.79,135.07,135.3,134.77,8903,2021-09-16T17:45:00+00:00
3977,BBG0056JW5G6,15min,135.03,134.89,135.13,134.8,8382,2021-09-16T18:00:00+00:00
3978,BBG0056JW5G6,15min,134.9,134.97,135.0,134.74,9293,2021-09-16T18:15:00+00:00
3979,BBG0056JW5G6,15min,135.0,135.01,135.1,134.83,8882,2021-09-16T18:30:00+00:00
3980,BBG0056JW5G6,15min,135.03,135.12,135.35,134.93,9498,2021-09-16T18:45:00+00:00
3981,BBG0056JW5G6,15min,135.07,135.52,135.64,135.06,14747,2021-09-16T19:00:00+00:00
3982,BBG0056JW5G6,15min,135.46,134.72,135.49,134.72,16272,2021-09-16T19:15:00+00:00
3983,BBG0056JW5G6,15min,134.76,135.0,135.06,134.76,24077,2021-09-16T19:30:00+00:00
3984,BBG0056JW5G6,15min,135.0,134.43,135.02,134.43,42548,2021-09-16T19:45:00+00:00
3985,BBG0056JW5G6,15min,134.51,134.03,134.51,134.03,581,2021-09-16T20:00:00+00:00
3986,BBG0056JW5G6,15min,134.4,134.46,134.46,134.03,193,2021-09-16T20:15:00+00:00
3987,BBG0056JW5G6,15min,134.45,134.47,134.5,134.35,348,2021-09-16T20:30:00+00:00
3988,BBG0056JW5G6,15min,134.46,134.47,134.47,134.46,160,2021-09-16T20:45:00+00:00
3989,BBG0056JW5G6,15min,134.47,134.47,134.71,134.47,315,2021-09-16T21:00:00+00:00
3990,BBG0056JW5G6,15min,134.44,134.36,134.44,134.36,243,2021-09-16T21:15:00+00:00
3991,BBG0056JW5G6,15min,134.24,134.24,134.25,134.24,1200,2021-09-16T21:45:00+00:00
3992,BBG0056JW5G6,15min,134.24,134.25,134.25,134.24,263,2021-09-16T22:00:00+00:00
3993,BBG0056JW5G6,15min,134.12,134.25,134.25,134.12,220,2021-09-16T22:15:00+00:00
3994,BBG0056JW5G6,15min,136.4,136.26,136.4,136.26,6,2021-09-17T07:00:00+00:00
3995,BBG0056JW5G6,15min,136.23,134.8,136.26,134.8,46,2021-09-17T07:15:00+00:00
3996,BBG0056JW5G6,15min,136.2,135.74,136.2,134.73,17,2021-09-17T07:30:00+00:00
3997,BBG0056JW5G6,15min,135.5,134.51,135.5,134.51,2,2021-09-17T07:45:00+00:00
3998,BBG0056JW5G6,15min,134.88,134.69,134.88,134.69,14,2021-09-17T08:00:00+00:00
3999,BBG0056JW5G6,15min,135.14,134.68,135.15,134.5,15,2021-09-17T08:15:00+00:00
4000,BBG0056JW5G6,15min,134.22,134.22,134.22,134.22,2,2021-09-17T08:30:00+00:00
4001,BBG0056JW5G6,15min,134.45,134.43,134.45,134.01,22,2021-09-17T08:45:00+00:00
4002,BBG0056JW5G6,15min,134.61,134.43,134.61,134.18,4,2021-09-17T09:00:00+00:00
4003,BBG0056JW5G6,15min,134.44,134.44,134.44,134.44,5,2021-09-17T09:15:00+00:00
4004,BBG0056JW5G6,15min,134.44,134.45,134.45,134.44,9,2021-09-17T09:30:00+00:00
4005,BBG0056JW5G6,15min,135.39,135.22,135.4,135.22,9,2021-09-17T09:45:00+00:00
4006,BBG0056JW5G6,15min,134.55,134.39,135.4,134.39,23,2021-09-17T10:00:00+00:00
4007,BBG0056JW5G6,15min,135.39,134.63,135.39,134.63,13,2021-09-17T10:15:00+00:00
4008,BBG0056JW5G6,15min,134.63,134.01,134.82,134.01,18,2021-09-17T10:30:00+00:00
4009,BBG0056JW5G6,15min,134.39,134.07,135.29,134.01,13,2021-09-17T10:45:00+00:00
4010,BBG0056JW5G6,15min,134.91,135.28,135.29,134.32,31,2021-09-17T11:00:00+00:00
4011,BBG0056JW5G6,15min,134.63,134.43,134.63,134.0,33,2021-09-17T11:30:00+00:00
4012,BBG0056JW5G6,15min,134.01,134.02,134.24,134.01,55,2021-09-17T11:45:00+00:00
4013,BBG0056JW5G6,15min,134.02,133.5,134.05,133.5,34,2021-09-17T12:00:00+00:00
4014,BBG0056JW5G6,15min,134.0,134.01,134.11,134.0,309,2021-09-17T12:15:00+00:00
4015,BBG0056JW5G6,15min,134.1,134.33,134.44,134.0,134,2021-09-17T12:30:00+00:00
4016,BBG0056JW5G6,15min,134.39,134.25,134.39,134.25,27,2021-09-17T12:45:00+00:00
4017,BBG0056JW5G6,15min,134.25,134.44,134.94,134.2,551,2021-09-17T13:00:00+00:00
4018,BBG0056JW5G6,15min,134.94,135.1,135.1,134.2,2150,2021-09-17T13:15:00+00:00
4019,BBG0056JW5G6,15min,135.29,136.67,136.8,134.5,14133,2021-09-17T13:30:00+00:00
4020,BBG0056JW5G6,15min,136.6,136.08,137.1,136.0,9720,2021-09-17T13:45:00+00:00
4021,BBG0056JW5G6,15min,136.12,135.39,136.12,135.27,11833,2021-09-17T14:00:00+00:00
4022,BBG0056JW5G6,15min,135.37,135.23,135.64,134.92,17337,2021-09-17T14:15:00+00:00
4023,BBG0056JW5G6,15min,135.13,134.85,135.13,134.27,9251,2021-09-17T14:30:00+00:00
4024,BBG0056JW5G6,15min,134.73,135.4,135.4,134.5,5220,2021-09-17T14:45:00+00:00
4025,BBG0056JW5G6,15min,135.34,134.75,135.46,134.02,7162,2021-09-17T15:00:00+00:00
4026,BBG0056JW5G6,15min,134.8,134.6,135.38,134.6,5739,2021-09-17T15:15:00+00:00
4027,BBG0056JW5G6,15min,134.6,134.32,134.61,133.93,7424,2021-09-17T15:30:00+00:00
4028,BBG0056JW5G6,15min,134.28,133.89,134.28,133.6,7076,2021-09-17T15:45:00+00:00
4029,BBG0056JW5G6,15min,133.84,134.64,134.71,133.84,5514,2021-09-17T16:00:00+00:00
4030,BBG0056JW5G6,15min,134.67,135.05,135.25,134.67,5843,2021-09-17T16:15:00+00:00
4031,BBG0056JW5G6,15min,135.14,135.83,135.99,135.12,8845,2021-09-17T16:30:00+00:00
4032,BBG0056JW5G6,15min,135.87,136.42,136.58,135.7,13649,2021-09-17T16:45:00+00:00
4033,BBG0056JW5G6,15min,136.45,136.4,136.65,135.94,12296,2021-09-17T17:00:00+00:00
4034,BBG0056JW5G6,15min,136.4,136.11,136.75,135.83,13649,2021-09-17T17:15:00+00:00
4035,BBG0056JW5G6,15min,136.15,136.71,136.9,136.15,17842,2021-09-17T17:30:00+00:00
4036,BBG0056JW5G6,15min,136.71,136.66,136.79,135.99,14716,2021-09-17T17:45:00+00:00
4037,BBG0056JW5G6,15min,136.67,136.88,137.17,136.58,18871,2021-09-17T18:00:00+00:00
4038,BBG0056JW5G6,15min,136.89,136.82,137.23,136.77,18529,2021-09-17T18:15:00+00:00
4039,BBG0056JW5G6,15min,136.71,137.47,137.47,136.51,20219,2021-09-17T18:30:00+00:00
4040,BBG0056JW5G6,15min,137.39,137.28,137.7,137.17,26079,2021-09-17T18:45:00+00:00
4041,BBG0056JW5G6,15min,137.35,137.45,137.85,137.23,21193,2021-09-17T19:00:00+00:00
4042,BBG0056JW5G6,15min,137.46,137.45,138.02,137.33,27675,2021-09-17T19:15:00+00:00
4043,BBG0056JW5G6,15min,137.54,138.03,138.48,137.43,46381,2021-09-17T19:30:00+00:00
4044,BBG0056JW5G6,15min,137.98,136.71,138.25,136.7,90676,2021-09-17T19:45:00+00:00
4045,BBG0056JW5G6,15min,136.69,137.82,138.0,136.69,801,2021-09-17T20:00:00+00:00
4046,BBG0056JW5G6,15min,136.8,136.86,137.02,136.4,188,2021-09-17T20:15:00+00:00
4047,BBG0056JW5G6,15min,136.6,136.5,136.77,136.5,177,2021-09-17T20:30:00+00:00
4048,BBG0056JW5G6,15min,136.5,136.6,137.02,136.42,262,2021-09-17T20:45:00+00:00
4049,BBG0056JW5G6,15min,136.6,136.7,136.8,136.4,32,2021-09-17T21:00:00+00:00
4050,BBG0056JW5G6,15min,136.4,136.89,136.9,136.4,51,2021-09-17T21:15:00+00:00
4051,BBG0056JW5G6,15min,136.86,136.87,136.87,136.41,105,2021-09-17T21:30:00+00:00
4052,BBG0056JW5G6,15min,136.41,136.98,136.99,136.41,5,2021-09-17T21:45:00+00:00
4053,BBG0056JW5G6,15min,136.62,136.62,136.62,136.62,3,2021-09-17T22:00:00+00:00
4054,BBG0056JW5G6,15min,136.42,136.1,136.62,136.1,383,2021-09-17T22:30:00+00:00
4055,BBG0056JW5G6,15min,136.63,134.24,136.63,128.95,372,2021-09-20T07:00:00+00:00
4056,BBG0056JW5G6,15min,133.98,132.33,133.98,132.1,80,2021-09-20T07:15:00+00:00
4057,BBG0056JW5G6,15min,132.13,132.79,133.34,132.13,23,2021-09-20T07:30:00+00:00
4058,BBG0056JW5G6,15min,132.78,132.72,133.65,131.31,32,2021-09-20T07:45:00+00:00
4059,BBG0056JW5G6,15min,133.7,133.92,134.05,132.0,75,2021-09-20T08:00:00+00:00
4060,BBG0056JW5G6,15min,132.99,132.02,133.06,132.02,73,2021-09-20T08:15:00+00:00
4061,BBG0056JW5G6,15min,132.02,132.4,133.01,132.02,42,2021-09-20T08:30:00+00:00
4062,BBG0056JW5G6,15min,132.32,133.25,133.25,132.32,6,2021-09-20T08:45:00+00:00
4063,BBG0056JW5G6,15min,132.73,132.17,133.23,132.17,17,2021-09-20T09:00:00+00:00
4064,BBG0056JW5G6,15min,132.58,132.31,133.05,132.2,38,2021-09-20T09:15:00+00:00
4065,BBG0056JW5G6,15min,133.01,132.17,133.02,132.17,5,2021-09-20T09:30:00+00:00
4066,BBG0056JW5G6,15min,132.53,132.53,132.53,132.53,1,2021-09-20T09:45:00+00:00
4067,BBG0056JW5G6,15min,132.45,132.14,132.79,132.02,17,2021-09-20T10:00:00+00:00
4068,BBG0056JW5G6,15min,132.04,132.28,132.64,132.04,14,2021-09-20T10:15:00+00:00
4069,BBG0056JW5G6,15min,132.27,132.12,132.39,132.11,10,2021-09-20T10:30:00+00:00
4070,BBG0056JW5G6,15min,132.52,132.95,132.95,132.13,14,2021-09-20T10:45:00+00:00
4071,BBG0056JW5G6,15min,132.25,132.27,132.27,132.25,7,2021-09-20T11:00:00+00:00
4072,BBG0056JW5G6,15min,132.95,132.95,132.95,132.95,8,2021-09-20T11:15:00+00:00
4073,BBG0056JW5G6,15min,132.65,132.21,132.65,132.0,1700,2021-09-20T11:30:00+00:00
4074,BBG0056JW5G6,15min,132.12,132.15,132.21,132.0,896,2021-09-20T11:45:00+00:00
4075,BBG0056JW5G6,15min,132.03,132.14,132.28,132.02,718,2021-09-20T12:00:00+00:00
4076,BBG0056JW5G6,15min,132.1,130.25,132.1,130.21,3939,2021-09-20T12:15:00+00:00
4077,BBG0056JW5G6,15min,130.5,130.98,130.98,130.32,1072,2021-09-20T12:30:00+00:00
4078,BBG0056JW5G6,15min,130.71,131.58,131.7,130.7,1527,2021-09-20T12:45:00+00:00
4079,BBG0056JW5G6,15min,131.44,131.23,131.44,130.88,1942,2021-09-20T13:00:00+00:00
4080,BBG0056JW5G6,15min,131.2,131.71,132.14,131.0,4752,2021-09-20T13:15:00+00:00
4081,BBG0056JW5G6,15min,131.91,131.65,132.17,129.36,31230,2021-09-20T13:30:00+00:00
4082,BBG0056JW5G6,15min,131.67,131.99,132.47,130.68,18375,2021-09-20T13:45:00+00:00
4083,BBG0056JW5G6,15min,132.28,131.74,133.26,131.25,13507,2021-09-20T14:00:00+00:00
4084,BBG0056JW5G6,15min,131.72,130.29,131.95,129.83,14849,2021-09-20T14:15:00+00:00
4085,BBG0056JW5G6,15min,130.25,130.12,130.93,129.73,10170,2021-09-20T14:30:00+00:00
4086,BBG0056JW5G6,15min,130.18,130.56,130.72,129.96,14199,2021-09-20T14:45:00+00:00
4087,BBG0056JW5G6,15min,130.28,131.42,131.44,129.81,12360,2021-09-20T15:00:00+00:00
4088,BBG0056JW5G6,15min,131.43,131.18,131.55,130.55,7324,2021-09-20T15:15:00+00:00
4089,BBG0056JW5G6,15min,131.31,130.39,131.31,130.11,9174,2021-09-20T15:30:00+00:00
4090,BBG0056JW5G6,15min,130.42,129.59,130.42,129.58,9878,2021-09-20T15:45:00+00:00
4091,BBG0056JW5G6,15min,129.55,128.73,129.76,128.42,16123,2021-09-20T16:00:00+00:00
4092,BBG0056JW5G6,15min,128.8,128.38,128.86,127.76,12519,2021-09-20T16:15:00+00:00
4093,BBG0056JW5G6,15min,128.34,128.76,129.2,128.28,9608,2021-09-20T16:30:00+00:00
4094,BBG0056JW5G6,15min,128.77,128.71,129.35,128.6,10995,2021-09-20T16:45:00+00:00
4095,BBG0056JW5G6,15min,128.71,127.82,128.83,127.49,19413,2021-09-20T17:00:00+00:00
4096,BBG0056JW5G6,15min,127.91,127.64,127.95,127.14,16797,2021-09-20T17:15:00+00:00
4097,BBG0056JW5G6,15min,127.67,127.9,128.15,127.3,11100,2021-09-20T17:30:00+00:00
4098,BBG0056JW5G6,15min,127.83,127.89,128.19,127.69,6830,2021-09-20T17:45:00+00:00
4099,BBG0056JW5G6,15min,127.92,126.62,127.98,126.2,19090,2021-09-20T18:00:00+00:00
4100,BBG0056JW5G6,15min,126.67,126.15,126.85,125.71,18918,2021-09-20T18:15:00+00:00
4101,BBG0056JW5G6,15min,126.2,125.25,126.27,125.12,20990,2021-09-20T18:30:00+00:00
4102,BBG0056JW5G6,15min,125.25,124.88,126.02,124.38,24394,2021-09-20T18:45:00+00:00
4103,BBG0056JW5G6,15min,124.93,125.2,125.37,124.62,21494,2021-09-20T19:00:00+00:00
4104,BBG0056JW5G6,15min,125.24,125.92,125.97,124.9,21507,2021-09-20T19:15:00+00:00
4105,BBG0056JW5G6,15min,125.91,127.22,127.22,125.91,33750,2021-09-20T19:30:00+00:00
4106,BBG0056JW5G6,15min,127.23,127.55,127.67,127.02,48519,2021-09-20T19:45:00+00:00
4107,BBG0056JW5G6,15min,127.6,127.54,127.6,126.15,765,2021-09-20T20:00:00+00:00
4108,BBG0056JW5G6,15min,127.5,127.09,127.54,127.0,160,2021-09-20T20:15:00+00:00
4109,BBG0056JW5G6,15min,127.09,127.45,127.47,127.03,13,2021-09-20T20:30:00+00:00
4110,BBG0056JW5G6,15min,127.4,127.37,127.4,127.37,2,2021-09-20T20:45:00+00:00
4111,BBG0056JW5G6,15min,127.29,127.49,127.49,127.29,4,2021-09-20T21:00:00+00:00
4112,BBG0056JW5G6,15min,127.03,127.4,127.5,127.03,49,2021-09-20T21:15:00+00:00
4113,BBG0056JW5G6,15min,127.4,127.23,127.4,127.23,57,2021-09-20T21:30:00+00:00
4114,BBG0056JW5G6,15min,127.49,127.26,127.49,127.26,7,2021-09-20T21:45:00+00:00
4115,BBG0056JW5G6,15min,127.44,127.45,127.45,127.44,223,2021-09-20T22:15:00+00:00
4116,BBG0056JW5G6,15min,127.45,127.36,127.47,127.36,44,2021-09-20T22:30:00+00:00
4117,BBG0056JW5G6,15min,128.02,129.08,133.2,128.02,57,2021-09-21T07:00:00+00:00
4118,BBG0056JW5G6,15min,131.95,131.11,131.97,131.11,14,2021-09-21T07:15:00+00:00
4119,BBG0056JW5G6,15min,131.11,135.0,135.0,129.19,39,2021-09-21T07:30:00+00:00
4120,BBG0056JW5G6,15min,132.01,132.01,133.99,132.0,49,2021-09-21T07:45:00+00:00
4121,BBG0056JW5G6,15min,132.0,129.5,132.0,127.0,144,2021-09-21T08:00:00+00:00
4122,BBG0056JW5G6,15min,129.78,129.25,129.86,129.25,84,2021-09-21T08:15:00+00:00
4123,BBG0056JW5G6,15min,128.82,128.76,129.99,128.49,74,2021-09-21T08:30:00+00:00
4124,BBG0056JW5G6,15min,128.86,129.29,129.69,128.49,20,2021-09-21T08:45:00+00:00
4125,BBG0056JW5G6,15min,129.73,129.29,129.73,128.97,13,2021-09-21T09:00:00+00:00
4126,BBG0056JW5G6,15min,129.28,129.29,129.29,129.28,4,2021-09-21T09:15:00+00:00
4127,BBG0056JW5G6,15min,129.29,129.29,129.76,129.25,18,2021-09-21T09:30:00+00:00
4128,BBG0056JW5G6,15min,129.28,129.52,129.57,129.06,9,2021-09-21T09:45:00+00:00
4129,BBG0056JW5G6,15min,129.52,129.22,129.52,129.04,18,2021-09-21T10:00:00+00:00
4130,BBG0056JW5G6,15min,129.26,129.28,129.28,129.26,3,2021-09-21T10:15:00+00:00
4131,BBG0056JW5G6,15min,129.43,129.43,129.43,129.43,1,2021-09-21T10:30:00+00:00
4132,BBG0056JW5G6,15min,129.52,129.55,129.55,129.52,16,2021-09-21T10:45:00+00:00
4133,BBG0056JW5G6,15min,129.55,129.34,129.55,129.11,35,2021-09-21T11:00:00+00:00
4134,BBG0056JW5G6,15min,129.28,129.0,129.34,129.0,42,2021-09-21T11:15:00+00:00
4135,BBG0056JW5G6,15min,129.35,128.75,129.35,127.77,431,2021-09-21T11:30:00+00:00
4136,BBG0056JW5G6,15min,128.53,128.74,128.74,128.49,79,2021-09-21T11:45:00+00:00
4137,BBG0056JW5G6,15min,128.5,128.73,128.74,127.91,544,2021-09-21T12:00:00+00:00
4138,BBG0056JW5G6,15min,128.34,128.32,128.73,128.16,651,2021-09-21T12:15:00+00:00
4139,BBG0056JW5G6,15min,128.11,128.5,128.5,128.11,271,2021-09-21T12:30:00+00:00
4140,BBG0056JW5G6,15min,128.09,128.26,128.5,128.09,42,2021-09-21T12:45:00+00:00
4141,BBG0056JW5G6,15min,128.4,127.75,128.5,127.75,367,2021-09-21T13:00:00+00:00
4142,BBG0056JW5G6,15min,128.07,127.5,128.07,127.05,1804,2021-09-21T13:15:00+00:00
4143,BBG0056JW5G6,15min,127.65,128.75,130.05,127.65,11646,2021-09-21T13:30:00+00:00
4144,BBG0056JW5G6,15min,129.07,129.4,130.2,128.47,25301,2021-09-21T13:45:00+00:00
4145,BBG0056JW5G6,15min,129.4,129.85,130.2,128.97,10243,2021-09-21T14:00:00+00:00
4146,BBG0056JW5G6,15min,129.85,130.57,130.59,129.68,12259,2021-09-21T14:15:00+00:00
4147,BBG0056JW5G6,15min,130.64,130.73,131.21,130.38,10395,2021-09-21T14:30:00+00:00
4148,BBG0056JW5G6,15min,130.77,129.73,130.85,129.14,8133,2021-09-21T14:45:00+00:00
4149,BBG0056JW5G6,15min,129.72,130.47,130.5,129.38,6116,2021-09-21T15:00:00+00:00
4150,BBG0056JW5G6,15min,130.48,130.6,131.27,130.48,6093,2021-09-21T15:15:00+00:00
4151,BBG0056JW5G6,15min,130.64,131.6,131.71,130.64,6466,2021-09-21T15:30:00+00:00
4152,BBG0056JW5G6,15min,131.6,131.9,131.97,131.48,11430,2021-09-21T15:45:00+00:00
4153,BBG0056JW5G6,15min,131.94,131.84,132.19,131.74,7131,2021-09-21T16:00:00+00:00
4154,BBG0056JW5G6,15min,131.66,131.3,131.72,131.15,4668,2021-09-21T16:15:00+00:00
4155,BBG0056JW5G6,15min,131.27,130.98,131.4,130.87,9910,2021-09-21T16:30:00+00:00
4156,BBG0056JW5G6,15min,130.89,130.9,131.1,130.6,6593,2021-09-21T16:45:00+00:00
4157,BBG0056JW5G6,15min,130.87,130.99,131.03,130.82,8186,2021-09-21T17:00:00+00:00
4158,BBG0056JW5G6,15min,130.95,130.92,131.07,130.59,6369,2021-09-21T17:15:00+00:00
4159,BBG0056JW5G6,15min,131.02,131.62,131.62,130.95,6068,2021-09-21T17:30:00+00:00
4160,BBG0056JW5G6,15min,131.55,131.48,132.03,131.34,5096,2021-09-21T17:45:00+00:00
4161,BBG0056JW5G6,15min,131.56,131.36,131.59,131.1,6116,2021-09-21T18:00:00+00:00
4162,BBG0056JW5G6,15min,131.27,131.35,131.48,131.07,4504,2021-09-21T18:15:00+00:00
4163,BBG0056JW5G6,15min,131.41,131.81,131.83,131.41,6080,2021-09-21T18:30:00+00:00
4164,BBG0056JW5G6,15min,131.72,131.45,132.14,131.36,6621,2021-09-21T18:45:00+00:00
4165,BBG0056JW5G6,15min,131.52,131.91,131.94,131.52,7903,2021-09-21T19:00:00+00:00
4166,BBG0056JW5G6,15min,131.93,131.75,132.09,131.44,7179,2021-09-21T19:15:00+00:00
4167,BBG0056JW5G6,15min,131.74,131.45,132.0,131.28,11979,2021-09-21T19:30:00+00:00
4168,BBG0056JW5G6,15min,131.39,131.05,131.58,130.93,21623,2021-09-21T19:45:00+00:00
4169,BBG0056JW5G6,15min,131.0,130.6,131.17,130.6,162,2021-09-21T20:00:00+00:00
4170,BBG0056JW5G6,15min,131.89,130.62,131.89,130.62,29,2021-09-21T20:15:00+00:00
4171,BBG0056JW5G6,15min,130.68,130.62,130.68,130.62,3,2021-09-21T20:30:00+00:00
4172,BBG0056JW5G6,15min,130.62,130.62,130.67,130.62,18,2021-09-21T21:00:00+00:00
4173,BBG0056JW5G6,15min,130.99,130.61,130.99,130.61,7,2021-09-21T21:15:00+00:00
4174,BBG0056JW5G6,15min,130.71,130.71,130.71,130.71,100,2021-09-21T21:30:00+00:00
4175,BBG0056JW5G6,15min,131.77,131.77,131.77,131.77,2,2021-09-21T22:00:00+00:00
4176,BBG0056JW5G6,15min,131.76,131.89,131.89,131.76,10,2021-09-21T22:30:00+00:00
4177,BBG0056JW5G6,15min,129.55,130.61,130.61,129.55,9,2021-09-22T07:00:00+00:00
4178,BBG0056JW5G6,15min,131.34,131.36,131.36,131.32,10,2021-09-22T07:15:00+00:00
4179,BBG0056JW5G6,15min,132.34,131.52,132.34,131.43,10,2021-09-22T07:30:00+00:00
4180,BBG0056JW5G6,15min,131.52,131.3,131.52,131.3,2,2021-09-22T07:45:00+00:00
4181,BBG0056JW5G6,15min,129.62,131.88,131.88,129.62,107,2021-09-22T08:15:00+00:00
4182,BBG0056JW5G6,15min,131.01,131.01,131.01,131.01,4,2021-09-22T08:30:00+00:00
4183,BBG0056JW5G6,15min,132.73,131.65,132.73,131.65,32,2021-09-22T08:45:00+00:00
4184,BBG0056JW5G6,15min,131.19,131.65,131.65,131.19,5,2021-09-22T09:00:00+00:00
4185,BBG0056JW5G6,15min,131.62,131.62,131.62,131.62,1,2021-09-22T09:30:00+00:00
4186,BBG0056JW5G6,15min,131.62,131.22,132.0,131.22,114,2021-09-22T09:45:00+00:00
4187,BBG0056JW5G6,15min,130.87,130.88,130.88,130.87,5,2021-09-22T10:00:00+00:00
